QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.949,0.00492,0.1375,-0.02039,0.00811,0.50931,2.0,134.87, 20 x 20,91.0,101.0,4020.0,0.0,0.05, 0 x 289,0.05,-0.0025,0.00036,0.0169,-0.02508,-3e-05,0.15454,224.0,96.0,0.023
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.94512,0.00667,0.13752,-0.01962,0.00698,0.42992,3.0,86.46, 20 x 20,71.0,81.0,4040.0,0.0,0.05, 0 x 386,0.05,-0.00372,0.00047,0.02041,-0.02522,-0.00076,0.11737,333.0,76.0,0.018
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.94479,0.00731,0.13622,-0.02043,0.00616,0.40971,29.0,82.08, 20 x 20,66.0,76.0,4045.0,0.0,0.05, 0 x 343,0.05,-0.00409,0.00063,0.02198,-0.02545,-0.00067,0.10821,535.0,71.0,0.017
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.94444,0.00884,0.13083,-0.02041,0.00521,0.36674,25.0,55.95, 20 x 20,56.0,66.0,4055.0,0.0,0.05, 0 x 342,0.05,-0.00486,0.00082,0.02565,-0.02501,-0.00022,0.08955,786.0,61.0,0.015
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.94525,0.00988,0.12656,-0.02029,0.00556,0.34484,8.0,50.0, 20 x 20,51.0,61.0,4060.0,0.0,0.05, 0 x 402,0.05,-0.00514,0.00103,0.0283,-0.0251,-0.00046,0.08011,1537.0,56.0,0.014
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.94665,0.01119,0.12211,-0.02016,0.00423,0.32188,7.0,49.91, 20 x 20,46.0,56.0,4065.0,0.0,0.05, 0 x 349,0.05,-0.0061,0.00134,0.03154,-0.02503,-0.00092,0.0703,893.0,51.0,0.012
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.94838,0.0128,0.11538,-0.0204,0.00356,0.29897,8.0,46.18, 20 x 20,41.0,51.0,4070.0,0.0,0.05, 0 x 372,0.05,-0.00645,0.0017,0.03523,-0.02439,-0.00075,0.05996,1842.0,46.0,0.011
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.95124,0.01492,0.10784,-0.01963,0.00363,0.27524,24.0,36.25, 20 x 20,36.0,46.0,4075.0,0.0,0.05, 0 x 246,0.05,-0.00854,0.00245,0.04104,-0.02511,-0.00099,0.0501,2532.0,41.0,0.01
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.92375,0.01988,0.15977,-0.12034,0.00543,0.235,26.0,38.69, 5 x 5,29.1,33.1,4085.0,0.0,0.05, 0 x 106,0.05,-0.013,0.00619,0.06189,-0.02496,-0.00113,0.02944,2705.0,31.0,0.008
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.9194,0.02449,0.16463,-0.12039,0.00469,0.20964,54.0,23.77, 5 x 5,24.1,28.1,4090.0,0.0,0.05, 0 x 67,0.05,-0.01964,0.01411,0.08984,-0.02573,-0.00129,0.01845,4431.0,26.0,0.006
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.85597,0.02666,0.27167,-0.36982,0.00829,0.19487,54.0,22.23, 5 x 5,19.6,23.1,4095.0,0.0,0.05, 0 x 174,0.05,-0.04922,0.0825,0.18585,-0.02471,-0.00379,0.00665,2953.0,21.0,0.005
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.45242,0.14465,0.61818,-0.41983,0.01297,0.05978,1145.0,1.05, 11 x 2,0.8,2.0,4115.0,0.25,1.15, 6 x 5,0.75,-0.99574,0.0,0.0,-17.97816,-0.08251,0.00183,2377.0,1.0,0.0
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.01119,0.00447,0.51122,-0.02519,0.01241,0.05241,3072.0,0.05, 0 x 13,0.0,0.05,4120.0,3.2,5.6, 4 x 1,4.36,-0.99558,0.0,0.0,-18.95872,-0.0821,0.00221,3417.0,4.0,0.001
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00737,0.00229,0.03748,-0.02529,0.00031,0.06601,2832.0,0.05, 0 x 225,0.0,0.05,4130.0,12.2,18.0, 5 x 5,15.8,-0.99528,0.0,0.0,-18.95746,-0.08262,0.00258,1793.0,14.0,0.003
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00666,0.00148,0.03135,-0.02457,0.00022,0.07648,2908.0,0.05, 0 x 368,0.0,0.05,4135.0,14.1,24.1, 20 x 20,18.44,-0.99529,0.0,0.0,-18.95788,-0.08258,0.00179,1039.0,19.0,0.005
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.005,0.00111,0.02838,-0.0246,0.0,0.0864,3499.0,0.05, 0 x 345,0.0,0.05,4140.0,22.7,28.5, 5 x 1,24.9,-0.99554,0.0,0.0,-18.95783,-0.08291,0.00231,1510.0,24.0,0.006
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00527,0.00084,0.02617,-0.02467,0.00043,0.09675,2189.0,0.05, 0 x 318,0.0,0.05,4145.0,27.2,34.0, 5 x 20,28.2,-0.99584,0.0,0.0,-18.9571,-0.08291,0.00207,620.0,29.0,0.007
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00429,0.00069,0.02384,-0.02453,0.00044,0.10546,6196.0,0.05, 0 x 655,0.0,0.05,4150.0,32.2,38.9, 5 x 2,33.65,-0.99546,0.0,0.0,-18.95727,-0.08329,0.00223,1273.0,34.0,0.008
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00396,0.0006,0.02214,-0.02503,2e-05,0.1155,2369.0,0.05, 0 x 336,0.0,0.05,4155.0,37.2,43.9, 5 x 2,38.65,-0.99553,0.0,0.0,-18.95766,-0.08295,0.00224,562.0,39.0,0.009
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00398,0.00056,0.02011,-0.02457,0.00021,0.12413,3658.0,0.05, 0 x 396,0.0,0.05,4160.0,42.7,48.0, 5 x 2,41.55,-0.99515,0.0,0.0,-18.95661,-0.08311,0.00195,238.0,44.0,0.011
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00311,0.00041,0.01933,-0.02462,-0.0001,0.13332,2309.0,0.05, 0 x 414,0.0,0.05,4165.0,47.2,53.9, 5 x 2,48.86,-0.99537,0.0,0.0,-18.95681,-0.08317,0.00266,94.0,49.0,0.012
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00302,0.00036,0.01845,-0.02466,0.00072,0.14289,2949.0,0.05, 0 x 953,0.0,0.05,4170.0,52.2,58.9, 5 x 2,57.23,-0.99544,0.0,0.0,-18.95699,-0.08314,0.00192,77.0,54.0,0.013
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00332,0.00038,0.01686,-0.02467,8e-05,0.15221,2474.0,0.05, 0 x 905,0.0,0.05,4175.0,57.2,63.9, 5 x 2,60.8,-0.9955,0.0,0.0,-18.95651,-0.08326,0.00235,236.0,59.0,0.014
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00268,0.00033,0.0164,-0.02477,0.00057,0.16058,3100.0,0.05, 0 x 679,0.0,0.05,4180.0,62.2,68.9, 5 x 1,60.95,-0.99503,0.0,0.0,-18.95661,-0.08354,0.00193,216.0,64.0,0.016
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00251,0.00029,0.01587,-0.0253,0.0002,0.17009,2080.0,0.05, 0 x 786,0.0,0.05,4185.0,67.2,73.9, 5 x 1,61.77,-0.99537,0.0,0.0,-18.95646,-0.08402,0.00227,63.0,69.0,0.017
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00237,0.0003,0.015,-0.02535,8e-05,0.17861,2125.0,0.05, 0 x 869,0.0,0.05,4190.0,72.2,78.9, 5 x 2,68.59,-0.99522,0.0,0.0,-18.95594,-0.08411,0.00184,148.0,74.0,0.018
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00266,0.00022,0.01489,-0.02592,-6e-05,0.18764,1838.0,0.05, 0 x 957,0.0,0.05,4195.0,77.2,83.9, 5 x 1,79.97,-0.99502,0.0,0.0,-18.95563,-0.08345,0.00209,6.0,79.0,0.019
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00206,0.00018,0.01326,-0.02459,-0.00019,0.20377,2286.0,0.05, 0 x 1491,0.0,0.05,4205.0,87.2,93.9, 5 x 1,79.02,-0.99512,0.0,0.0,-18.95551,-0.0838,0.00215,1.0,89.0,0.022
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00222,0.00018,0.01257,-0.02457,6e-05,0.21279,1880.0,0.05, 0 x 1493,0.0,0.05,4210.0,92.2,98.9, 5 x 1,66.24,-0.99537,0.0,0.0,-18.95535,-0.08428,0.00174,12.0,94.0,0.023
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00205,0.00016,0.01277,-0.02499,7e-05,0.22111,2233.0,0.05, 0 x 1638,0.0,0.05,4215.0,97.2,103.9, 5 x 1,88.57,-0.99498,0.0,0.0,-18.95493,-0.08433,0.00214,4.0,99.0,0.024
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00222,0.00014,0.01216,-0.02546,0.00038,0.22956,1463.0,0.05, 0 x 1411,0.0,0.05,4220.0,99.8,109.0, 1 x 20,65.59,-0.99502,0.0,0.0,-18.95503,-0.08385,0.00225,3.0,104.0,0.025
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00242,0.00017,0.01178,-0.02529,-0.00016,0.23765,1593.0,0.05, 0 x 1628,0.0,0.05,4225.0,101.5,117.5, 20 x 20,70.94,-0.99499,0.0,0.0,-18.95527,-0.08451,0.00196,2.0,109.0,0.026
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.0017,0.00014,0.01147,-0.02465,0.00038,0.24593,489.0,0.05, 0 x 1706,0.0,0.05,4230.0,109.0,122.7, 20 x 2,75.6,-0.9953,0.0,0.0,-18.95525,-0.08448,0.00206,4.0,114.0,0.028
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00211,0.00014,0.01034,-0.02468,-0.00013,0.26334,687.0,0.05, 0 x 1994,0.0,0.05,4240.0,116.6,132.6, 20 x 20,84.6,-0.9951,0.0,0.0,-18.95448,-0.08506,0.0026,19.0,124.0,0.03
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00148,0.00011,0.0107,-0.02495,0.00051,0.2713,801.0,0.05, 0 x 1809,0.0,0.05,4245.0,121.6,137.6, 20 x 20,128.0,-0.99538,0.0,0.0,-18.95477,-0.08512,0.00188,5.0,129.0,0.031
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00205,9e-05,0.01048,-0.025,-5e-05,0.27898,418.0,0.05, 0 x 2070,0.0,0.05,4250.0,127.5,142.2, 20 x 1,132.58,-0.99496,0.0,0.0,-18.95456,-0.08457,0.00253,144.0,134.0,0.033
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00102,7e-05,0.00904,-0.02492,0.00028,0.31958,4.0,0.05, 0 x 1963,0.0,0.05,4275.0,152.5,168.1, 20 x 1,128.4,-0.99528,0.0,0.0,-18.95311,-0.08504,0.00221,4.0,159.0,0.039
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00171,0.00012,0.00912,-0.02518,0.0003,0.32741,77.0,0.05, 0 x 1172,0.0,0.05,4280.0,157.5,172.7, 20 x 1,174.6,-0.99508,0.0,0.0,-18.95331,-0.08496,0.00211,9.0,164.0,0.04
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00156,8e-05,0.00866,-0.02516,-7e-05,0.34353,70.0,0.05, 0 x 995,0.0,0.05,4290.0,167.5,182.7, 20 x 1,168.12,-0.99531,0.0,0.0,-18.95358,-0.08614,0.00218,5.0,174.0,0.042
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00142,4e-05,0.00803,-0.02461,0.00041,0.35959,2.0,0.05, 0 x 1361,0.0,0.05,4300.0,177.5,192.7, 20 x 1,184.99,-0.99545,0.0,0.0,-18.953,-0.08559,0.00211,122.0,184.0,0.045
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00119,7e-05,0.00775,-0.02536,-0.00014,0.39871,18.0,0.05, 0 x 1657,0.0,0.05,4325.0,204.0,220.0, 20 x 21,210.49,-0.99494,0.0,0.0,-18.95254,-0.08599,0.00261,10.0,209.0,0.051
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00158,9e-05,0.00696,-0.02538,0.00021,0.4378,76.0,0.05, 0 x 1213,0.0,0.05,4350.0,227.8,245.0, 1 x 1,227.89,-1.0,0.0,-2350.19968,0.0,0.0,0.00193,5.0,234.0,0.057
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.0008,2e-05,0.00586,-0.0248,0.00012,0.51394,100.0,0.05, 0 x 1806,0.0,0.05,4400.0,277.8,295.0, 1 x 1,235.3,-1.0,0.0,-2850.19951,0.0,0.0,0.00249,3.0,284.0,0.069
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-08,1654718400,0.0,0.00057,7e-05,0.00495,-0.02548,5e-05,0.65989,211.0,0.1, 0 x 2278,0.0,0.05,4500.0,377.8,395.0, 1 x 1,362.0,-1.0,0.0,-3850.20025,0.0,0.0,0.00272,5.0,384.0,0.093
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.94815,0.00035,0.28044,-1.42044,0.0541,0.5718,1.0,293.08, 100 x 3,263.4,271.4,3850.0,0.05,0.1, 281 x 190,0.07,-0.00288,9e-05,0.02251,-0.07554,-0.0005,0.34629,3.0,266.0,0.065
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.95906,0.00025,0.21979,-0.01979,0.02076,0.42608,5.0,246.87, 100 x 100,218.4,223.6,3895.0,0.05,0.15, 1028 x 1355,0.1,-0.00409,0.0001,0.03252,-0.09952,-0.00099,0.30019,40.0,221.0,0.054
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.95078,0.00051,0.26895,-1.02014,0.05417,0.45799,4.0,255.92, 34 x 1,213.3,220.7,3900.0,0.05,0.15, 1118 x 1102,0.1,-0.00385,0.00012,0.03285,-0.0996,-0.00037,0.29384,305.0,216.0,0.052
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.9616,0.00034,0.20912,-0.02003,0.02174,0.36716,1.0,218.21, 100 x 100,188.4,193.6,3925.0,0.05,0.15, 1351 x 593,0.1,-0.0042,0.00016,0.03636,-0.09961,-0.00082,0.26227,248.0,191.0,0.046
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.94439,0.00154,0.30832,-0.96987,0.07597,0.25605,5.0,150.8, 8 x 8,110.6,113.3,4005.0,0.35,0.4, 101 x 103,0.37,-0.01945,0.00088,0.13265,-0.36866,-0.00336,0.18997,157.0,111.0,0.027
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.9394,0.00169,0.33107,-1.12041,0.08162,0.25092,3.0,123.8, 8 x 108,105.6,108.6,4010.0,0.4,0.5, 291 x 802,0.51,-0.02292,0.00098,0.15425,-0.44051,-0.00414,0.18776,432.0,106.0,0.026
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.96473,0.00145,0.20101,-0.21989,0.04408,0.19854,22.0,134.96, 1 x 1,92.7,99.7,4020.0,0.6,0.7, 258 x 351,0.72,-0.03181,0.00135,0.205,-0.63005,-0.00618,0.18258,529.0,96.0,0.023
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.97052,0.00171,0.17157,-0.12058,0.03605,0.16673,6.0,126.58, 2 x 2,79.6,82.6,4035.0,1.1,1.25, 175 x 97,1.15,-0.05432,0.00216,0.31624,-1.10609,-0.01109,0.17795,182.0,81.0,0.02
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.9496,0.00256,0.28309,-0.51974,0.06974,0.17547,203.0,118.9, 4 x 4,74.9,78.1,4040.0,1.45,1.55, 16 x 90,1.4,-0.06712,0.00255,0.37092,-1.38785,-0.01282,0.17813,735.0,76.0,0.018
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.93856,0.00299,0.33241,-0.72052,0.08051,0.17215,8.0,117.6, 39 x 2,70.2,73.2,4045.0,1.75,1.85, 26 x 10,2.04,-0.07908,0.00295,0.42,-1.63716,-0.016,0.17671,377.0,71.0,0.017
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.91716,0.00352,0.42499,-1.22066,0.09648,0.17621,805.0,72.4, 55 x 4,65.6,68.8,4050.0,2.2,2.35, 37 x 121,2.46,-0.09585,0.00344,0.48534,-2.01745,-0.0187,0.17751,948.0,66.0,0.016
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.8958,0.00407,0.50753,-1.75592,0.10588,0.1778,1.0,100.78, 88 x 29,61.1,64.4,4055.0,2.7,2.8, 16 x 78,3.0,-0.11262,0.00381,0.54527,-2.37573,-0.02167,0.17596,340.0,61.0,0.015
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.8771,0.00458,0.57118,-2.05928,0.11167,0.17515,607.0,96.5, 41 x 2,56.8,59.6,4060.0,3.2,3.4, 146 x 20,3.2,-0.13199,0.00432,0.60734,-2.76255,-0.02539,0.17517,374.0,56.0,0.014
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.85499,0.00508,0.64185,-2.45384,0.11694,0.17405,8.0,55.27, 29 x 50,52.2,55.4,4065.0,4.0,4.2, 20 x 99,4.32,-0.15637,0.00486,0.68052,-3.29426,-0.03101,0.17548,1043.0,51.0,0.012
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.82931,0.00552,0.71588,-2.91744,0.12016,0.1729,4.0,54.6, 69 x 8,48.0,51.1,4070.0,4.7,5.0, 197 x 187,5.34,-0.18038,0.0053,0.74493,-3.74127,-0.03522,0.17462,286.0,46.0,0.011
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.79325,0.00594,0.80708,-3.69175,0.12283,0.17773,28.0,47.19, 35 x 29,44.4,47.4,4075.0,5.7,6.0, 133 x 199,6.11,-0.20847,0.00581,0.81345,-4.28486,-0.04078,0.17411,1013.0,41.0,0.01
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.76293,0.00637,0.87268,-4.19037,0.1222,0.17712,2.0,39.82, 57 x 29,40.5,43.4,4080.0,6.6,6.9, 90 x 16,7.32,-0.2351,0.00634,0.87265,-4.70049,-0.04633,0.17138,334.0,36.0,0.009
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.73017,0.00688,0.93416,-4.67304,0.12081,0.17673,13.0,44.1, 43 x 3,36.8,39.5,4085.0,8.0,8.3, 30 x 155,8.69,-0.26972,0.00678,0.93718,-5.29619,-0.05274,0.17266,385.0,31.0,0.008
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.69423,0.00714,0.9922,-5.21519,0.11852,0.17726,42.0,36.3, 5 x 5,34.5,34.9,4090.0,9.4,9.7, 102 x 31,10.7,-0.30464,0.00719,0.99152,-5.77321,-0.0595,0.17191,759.0,26.0,0.006
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.65519,0.00743,1.04145,-5.74988,0.11445,0.17933,68.0,30.6, 21 x 8,31.3,31.8,4095.0,11.0,11.3, 30 x 79,10.75,-0.34093,0.00751,1.03922,-6.21446,-0.06735,0.17226,215.0,21.0,0.005
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.62155,0.00784,1.07638,-5.91346,0.10959,0.17464,151.0,29.5, 15 x 47,27.6,28.1,4100.0,12.6,12.9, 7 x 13,12.4,-0.37876,0.00787,1.0765,-6.5149,-0.07481,0.16963,855.0,16.0,0.004
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.58197,0.00801,1.10455,-6.18453,0.10458,0.17397,133.0,30.7, 8 x 42,24.6,25.0,4105.0,14.5,14.9, 3 x 22,15.87,-0.41788,0.00811,1.10536,-6.79651,-0.08251,0.16948,184.0,11.0,0.003
1654718400, 2022-06-08 16:00, 2022-06-08,16.0,4115.98, 2022-06-09,1654804800,1.0,0.5408,0.00807,1.12326,-6.45598,0.09816,0.17517,122.0,21.32, 24 x 2,22.0,22.4,4110.0,16.6,17.0, 11 x 18,17.4,-0.45927,0.00835,1.12366,-6.9642,-0.09054,0.16787,392.0,6.0,0.001
