QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.0012,6e-05,3.2395,-0.0248,0.073,0.79524,1213.0,0.05, 0 x 12,0.0,0.05,3790.0,8.7,14.8, 20 x 20,11.38,-1.0,0.0,-18.99993,0.0,0.0,0.0021,896.0,0.9,0.0
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00108,-2e-05,2.79079,-0.02574,0.06326,0.79526,731.0,0.07, 0 x 233,0.0,0.05,3795.0,13.7,19.0, 20 x 10,23.73,-0.93103,0.0,0.0,-259.80986,-0.076,0.00261,499.0,5.9,0.002
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00059,4e-05,2.40392,-0.0252,0.05449,0.79472,4941.0,0.05, 0 x 121,0.0,0.05,3800.0,18.7,24.0, 20 x 10,30.34,-0.93127,0.0,0.0,-259.81054,-0.07619,0.00201,1513.0,10.9,0.003
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00263,4e-05,2.05756,-0.07436,0.04647,0.79574,2185.0,0.07, 35 x 87,0.05,0.1,3805.0,24.4,29.2, 20 x 10,20.69,-1.0,0.0,-169.00039,0.0,0.0,0.00216,447.0,15.9,0.004
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00065,3e-05,1.78476,-0.0249,0.04032,0.79529,2401.0,0.05, 0 x 39,0.0,0.05,3810.0,28.4,34.0, 20 x 10,24.1,-0.93108,0.0,0.0,-259.80963,-0.07577,0.00226,279.0,20.9,0.006
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00082,-1e-05,1.53755,-0.02576,0.03492,0.79462,1458.0,0.05, 0 x 148,0.0,0.05,3815.0,34.1,39.8, 10 x 20,28.9,-0.93179,0.0,0.0,-259.80979,-0.07603,0.00189,112.0,25.9,0.007
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00039,5e-05,1.32554,-0.02532,0.02953,0.79475,3674.0,0.05, 0 x 255,0.0,0.05,3820.0,39.8,44.8, 10 x 20,28.4,-0.93183,0.0,0.0,-259.80921,-0.07595,0.00225,145.0,30.9,0.008
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00098,-1e-05,1.1419,-0.02444,0.02538,0.79476,3058.0,0.05, 0 x 220,0.0,0.05,3825.0,43.7,49.8, 20 x 20,34.27,-1.0,0.0,-369.00033,0.0,0.0,0.00226,388.0,35.9,0.009
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00057,5e-05,0.98386,-0.02511,0.0225,0.79519,2283.0,0.15, 0 x 205,0.0,0.05,3830.0,48.7,54.8, 20 x 20,34.04,-1.0,0.0,-419.00029,0.0,0.0,0.00174,91.0,40.9,0.011
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00124,-1e-05,0.84759,-0.02518,0.01909,0.79503,2039.0,0.05, 0 x 222,0.0,0.05,3835.0,53.7,59.8, 20 x 20,31.13,-1.0,0.0,-469.00027,0.0,0.0,0.00203,8.0,45.9,0.012
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00078,6e-05,0.72965,-0.02473,0.01681,0.79518,3445.0,0.05, 0 x 170,0.0,0.05,3840.0,58.7,64.8, 20 x 20,57.59,-1.0,0.0,-518.99994,0.0,0.0,0.0027,103.0,50.9,0.013
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00027,6e-05,0.62912,-0.02512,0.01388,0.7955,1667.0,0.05, 0 x 330,0.0,0.05,3845.0,63.7,69.8, 20 x 20,40.0,-1.0,0.0,-568.99978,0.0,0.0,0.0018,4.0,55.9,0.015
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00062,3e-05,0.54131,-0.02478,0.01252,0.79504,4409.0,0.05, 0 x 274,0.0,0.05,3850.0,68.7,74.8, 20 x 20,55.28,-1.0,0.0,-618.99984,0.0,0.0,0.00207,101.0,60.9,0.016
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00101,5e-05,0.46664,-0.02487,0.01045,0.7949,1167.0,0.05, 0 x 243,0.0,0.05,3855.0,73.7,79.8, 20 x 20,75.38,-1.0,0.0,-668.99982,0.0,0.0,0.00251,15.0,65.9,0.017
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00068,-2e-05,0.40171,-0.0242,0.0092,0.79536,1912.0,0.05, 0 x 450,0.0,0.05,3860.0,78.7,84.8, 20 x 20,86.2,-1.0,0.0,-719.00032,0.0,0.0,0.00266,11.0,70.9,0.019
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00068,0.0,0.34541,-0.02539,0.00788,0.79589,2309.0,0.05, 0 x 393,0.0,0.05,3865.0,83.7,89.8, 20 x 20,80.85,-1.0,0.0,-768.99953,0.0,0.0,0.00227,1.0,75.9,0.02
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00039,2e-05,0.29691,-0.02478,0.00634,0.79557,978.0,0.05, 0 x 480,0.0,0.05,3870.0,88.7,94.8, 20 x 20,78.04,-1.0,0.0,-818.99994,0.0,0.0,0.00183,4.0,80.9,0.021
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00091,3e-05,0.25634,-0.02504,0.00574,0.79624,2536.0,0.05, 0 x 629,0.0,0.05,3875.0,93.7,99.8, 20 x 20,74.22,-1.0,0.0,-869.0001,0.0,0.0,0.00235,11.0,85.9,0.023
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00082,3e-05,0.22049,-0.02456,0.00544,0.79557,810.0,0.05, 0 x 723,0.0,0.05,3880.0,98.7,104.8, 20 x 20,128.08,-1.0,0.0,-918.99968,0.0,0.0,0.00266,1.0,90.9,0.024
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00079,-2e-05,0.18924,-0.02507,0.00383,0.79589,748.0,0.05, 0 x 819,0.0,0.05,3885.0,103.6,109.7, 20 x 20,76.4,-0.93149,0.0,0.0,-259.8072,-0.07771,0.00251,31.0,95.9,0.025
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00057,4e-05,0.16229,-0.02449,0.00383,0.7961,669.0,0.05, 0 x 872,0.0,0.05,3890.0,108.6,114.7, 20 x 20,104.63,-0.93136,0.0,0.0,-259.80749,-0.07794,0.00193,5.0,100.9,0.027
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00029,4e-05,0.13993,-0.02521,0.00326,0.79705,517.0,0.05, 0 x 837,0.0,0.05,3895.0,113.6,119.7, 20 x 20,118.2,-0.93116,0.0,0.0,-259.80737,-0.07739,0.00248,11.0,105.9,0.028
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00097,2e-05,0.11965,-0.0253,0.00314,0.79709,1194.0,0.05, 0 x 994,0.0,0.05,3900.0,118.6,124.7, 20 x 20,123.29,-0.93101,0.0,0.0,-259.80687,-0.07807,0.00215,97.0,110.9,0.029
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.0012,-2e-05,0.10297,-0.02463,0.00238,0.7974,188.0,0.05, 0 x 832,0.0,0.05,3905.0,120.5,136.4, 40 x 40,128.38,-0.93096,0.0,0.0,-259.8066,-0.07817,0.00242,11.0,115.9,0.031
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00075,4e-05,0.08889,-0.02488,0.00229,0.79812,201.0,0.05, 0 x 755,0.0,0.05,3910.0,123.6,139.3, 2 x 40,117.82,-0.93183,0.0,0.0,-259.80675,-0.07834,0.00226,4.0,120.9,0.032
1656619200, 2022-06-30 16:00, 2022-06-30,16.0,3789.1, 2022-06-30,1656619200,0.0,0.00067,6e-05,0.07627,-0.02492,0.00172,0.7985,225.0,0.05, 0 x 809,0.0,0.05,3915.0,128.9,144.3, 2 x 40,69.4,-0.93168,0.0,0.0,-259.80667,-0.07834,0.00228,5.0,125.9,0.033
