QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.93015,0.00418,0.19144,-0.32973,0.01164,0.57485,122.0,90.22, 10 x 10,105.0,109.3,4070.0,0.0,0.05, 0 x 406,0.05,-0.00292,0.00022,0.01503,-0.02483,-0.00025,0.16861,4010.0,106.8,0.026
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.87723,0.00424,0.31377,-1.57973,0.01829,0.58421,481.0,78.22, 3 x 6,95.4,101.4,4080.0,0.0,0.05, 0 x 567,0.05,-0.0026,0.00027,0.01731,-0.02531,-0.00047,0.15092,3155.0,96.8,0.023
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.88264,0.00491,0.29447,-1.18035,0.0162,0.5302,706.0,72.15, 8 x 6,84.8,91.2,4090.0,0.0,0.05, 0 x 225,0.05,-0.00312,0.00041,0.01849,-0.02464,-6e-05,0.13295,3189.0,86.8,0.021
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.90769,0.00614,0.22847,-0.48006,0.01143,0.4629,1253.0,76.51, 8 x 10,75.3,79.3,4100.0,0.0,0.05, 0 x 773,0.05,-0.00396,0.00056,0.02094,-0.02474,-0.00045,0.11415,6558.0,76.8,0.018
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.86519,0.00661,0.31553,-1.17948,0.01441,0.44567,1460.0,54.4, 8 x 6,64.8,71.2,4110.0,0.0,0.05, 0 x 293,0.05,-0.00429,0.0007,0.02464,-0.02457,-0.00035,0.09554,3390.0,66.8,0.016
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.84938,0.00771,0.33587,-1.27993,0.01448,0.40437,2457.0,56.02, 8 x 6,54.8,61.4,4120.0,0.0,0.05, 0 x 268,0.05,-0.00571,0.0011,0.0285,-0.02488,-0.0007,0.07627,4325.0,56.8,0.014
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.81979,0.0079,0.38965,-1.87984,0.0163,0.39818,1286.0,51.05, 1 x 6,51.0,56.4,4125.0,0.0,0.05, 0 x 337,0.05,-0.00564,0.00136,0.03178,-0.02429,-3e-05,0.06726,2962.0,51.8,0.012
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.8385,0.0095,0.34663,-1.23002,0.01341,0.35583,2556.0,45.7, 8 x 1,44.8,51.3,4130.0,0.0,0.05, 0 x 77,0.05,-0.00685,0.00179,0.03692,-0.02479,-0.00099,0.05759,4257.0,46.8,0.011
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.82023,0.01213,0.36451,-1.23015,0.01306,0.30736,3478.0,36.05, 8 x 1,34.8,41.3,4140.0,0.0,0.05, 0 x 156,0.05,-0.00994,0.00395,0.05144,-0.02537,-0.00117,0.03725,5525.0,36.8,0.009
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.79572,0.01659,0.38577,-1.18027,0.01194,0.25467,10341.0,27.96, 8 x 6,24.8,31.2,4150.0,0.0,0.05, 0 x 100,0.05,-0.02256,0.01721,0.09881,-0.02565,-0.00177,0.01661,5211.0,26.8,0.006
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.74898,0.02474,0.42342,-1.18001,0.01137,0.19817,13253.0,18.08, 1 x 1,16.0,20.0,4160.0,0.0,0.05, 0 x 60,0.05,-0.99459,0.0,0.0,-3.87803,-0.08264,0.00217,2994.0,16.8,0.004
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.55522,0.13436,0.45075,-0.43011,0.00836,0.07014,9468.0,2.26, 18 x 11,2.0,2.5,4175.0,0.3,0.6, 4 x 1,0.3,-0.9948,0.0,0.0,-18.87765,-0.08373,0.00263,538.0,1.8,0.0
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.00801,0.00238,0.03967,-0.02458,0.00017,0.06534,7591.0,0.05, 0 x 26,0.0,0.05,4190.0,11.3,17.3, 20 x 1,13.61,-0.99545,0.0,0.0,-20.69803,-0.08377,0.0021,84.0,13.2,0.003
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.0055,0.00117,0.02839,-0.02463,0.00029,0.08567,4514.0,0.05, 0 x 572,0.0,0.05,4200.0,21.6,24.8, 8 x 8,37.5,-0.99487,0.0,0.0,-20.69741,-0.08392,0.00212,157.0,23.2,0.006
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.00423,0.00067,0.02418,-0.02529,0.00033,0.10524,1577.0,0.05, 0 x 365,0.0,0.05,4210.0,31.2,38.1, 8 x 21,60.65,-0.99539,0.0,0.0,-20.69696,-0.08407,0.00197,14.0,33.2,0.008
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.00316,0.00039,0.01971,-0.02544,-0.00012,0.13327,2367.0,0.05, 0 x 593,0.0,0.05,4225.0,46.6,53.1, 8 x 20,65.9,-0.99481,0.0,0.0,-20.69644,-0.08389,0.00267,5.0,48.2,0.012
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.00265,0.00021,0.01499,-0.02508,-8e-05,0.17756,551.0,0.05, 0 x 1096,0.0,0.05,4250.0,71.6,78.1, 8 x 20,85.4,-0.99475,0.0,0.0,-20.69552,-0.08478,0.00201,15.0,73.2,0.018
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.00224,0.00011,0.01049,-0.02419,-0.00014,0.2601,50.0,0.05, 0 x 1599,0.0,0.05,4300.0,115.6,131.1, 1 x 20,403.93,-0.99487,0.0,0.0,-20.69471,-0.08586,0.0021,10.0,123.2,0.029
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-02,1654200000,0.0,0.00109,-2e-05,0.00572,-0.0253,0.00021,0.56598,7.0,0.05, 0 x 320,0.0,0.05,4500.0,316.6,335.5, 20 x 1,337.35,-1.0,0.0,-3241.79958,0.0,0.0,0.00259,1.0,323.2,0.077
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,1.0,0.0,0.0,-0.16509,0.19015,0.00049,1.0,104.5, 2 x 2,150.7,153.0,4025.0,0.75,0.8, 145 x 24,0.75,-0.02544,0.00073,0.17233,-0.75462,-0.00482,0.27795,1205.0,151.8,0.036
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,1.0,0.0,0.0,-0.16511,0.19061,-2e-05,31.0,126.87, 2 x 2,145.8,148.0,4030.0,0.8,0.9, 320 x 732,0.77,-0.02842,0.00078,0.186,-0.82518,-0.00517,0.27367,413.0,146.8,0.035
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,1.0,0.0,0.0,-0.16534,0.19089,0.00014,31.0,122.02, 2 x 2,140.8,143.1,4035.0,0.85,0.95, 479 x 327,0.9,-0.03024,0.00091,0.19641,-0.87177,-0.00597,0.26864,426.0,141.8,0.034
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,1.0,0.0,0.0,-0.16601,0.19148,0.00031,35.0,92.88, 2 x 2,135.9,138.2,4040.0,0.95,1.0, 194 x 13,0.95,-0.03209,0.001,0.21066,-0.94124,-0.00611,0.26412,418.0,136.8,0.033
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,0.99714,0.00018,0.02602,-0.20835,0.19072,0.17004,14.0,63.6, 2 x 2,131.0,133.3,4045.0,1.1,1.15, 50 x 539,1.05,-0.03753,0.00108,0.23424,-1.0785,-0.00752,0.26303,235.0,131.8,0.032
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,0.99199,0.00045,0.0632,-0.30791,0.18995,0.18648,78.0,106.73, 2 x 2,126.1,128.4,4050.0,1.15,1.25, 240 x 348,1.25,-0.03995,0.0012,0.24908,-1.14638,-0.00824,0.25802,4350.0,126.8,0.03
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,0.97692,0.00088,0.15764,-0.6961,0.18708,0.2171,14.0,105.65, 100 x 100,120.1,125.2,4055.0,1.3,1.4, 131 x 533,1.58,-0.04413,0.0013,0.27171,-1.28153,-0.00889,0.25502,319.0,121.8,0.029
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,0.96997,0.00107,0.1953,-0.88534,0.18575,0.22094,29.0,100.46, 94 x 100,115.3,120.4,4060.0,1.4,1.55, 415 x 196,1.5,-0.04835,0.00139,0.29237,-1.39197,-0.00925,0.2503,339.0,116.8,0.028
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,0.96889,0.0011,0.20061,-0.88348,0.18676,0.21307,33.0,95.73, 93 x 49,110.5,115.2,4065.0,1.6,1.7, 188 x 86,1.68,-0.05398,0.00154,0.3184,-1.54477,-0.01105,0.24763,326.0,111.8,0.027
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,0.96512,0.00133,0.22287,-0.97643,0.18553,0.20961,35.0,94.6, 2 x 2,106.8,109.1,4070.0,1.8,1.95, 199 x 505,1.85,-0.06073,0.00175,0.34933,-1.73746,-0.01239,0.2459,396.0,106.8,0.026
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,0.9637,0.00141,0.22954,-0.97487,0.1856,0.20099,101.0,103.36, 5 x 2,102.4,103.5,4075.0,2.05,2.15, 210 x 10,2.11,-0.06844,0.00189,0.37911,-1.92567,-0.01382,0.24276,763.0,101.8,0.024
1654200000, 2022-06-02 16:00, 2022-06-02,16.0,4176.82, 2022-06-03,1654286400,1.0,0.94703,0.00181,0.313,-1.47056,0.18273,0.2133,127.0,82.61, 100 x 100,95.9,101.1,4080.0,2.35,2.45, 122 x 138,2.35,-0.07679,0.00204,0.4149,-2.17207,-0.01562,0.24066,489.0,96.8,0.023
