QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.92975,0.00025,0.22127,-7.49016,0.02453,2.58131,10.0,695.21, 1 x 15,617.7,631.8,3400.0,0.0,0.05, 0 x 5906,0.05,-0.0003,5e-05,0.00253,-0.02527,0.0,1.1211,5.0,617.3,0.154
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.9409,0.00043,0.19489,-3.54044,0.0248,1.66582,10.0,492.54, 15 x 1,413.1,428.5,3600.0,0.0,0.05, 0 x 1450,0.05,-0.00089,6e-05,0.004,-0.02476,-0.00042,0.75466,14.0,417.3,0.104
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.88437,0.00111,0.34118,-7.49037,0.03849,1.15781,2.0,299.07, 1 x 15,227.7,241.8,3790.0,0.0,0.05, 0 x 766,0.05,-0.00099,6e-05,0.00759,-0.02564,0.0,0.41383,7.0,227.3,0.057
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.96255,0.00157,0.13172,-0.49043,0.01688,0.71694,2.0,249.12, 1 x 21,169.8,185.7,3840.0,0.0,0.05, 0 x 576,0.1,-0.00172,0.00013,0.00883,-0.02475,0.0,0.32373,15.0,177.3,0.044
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.9604,0.00175,0.13747,-0.4902,0.01782,0.68658,1.0,293.08, 1 x 21,159.8,175.7,3850.0,0.0,0.05, 0 x 829,0.05,-0.00152,0.00011,0.00948,-0.02492,0.0,0.30526,15.0,167.3,0.042
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.94689,0.00271,0.17159,-0.49056,0.01877,0.54627,5.0,246.87, 1 x 21,114.8,130.7,3895.0,0.0,0.05, 0 x 516,0.05,-0.00188,0.00019,0.01221,-0.02516,-0.00044,0.22428,1.0,122.3,0.03
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.94494,0.00294,0.17687,-0.49001,0.01878,0.52966,4.0,255.92, 1 x 21,109.8,125.7,3900.0,0.0,0.05, 0 x 1010,0.05,-0.00195,0.00017,0.01313,-0.02452,-0.00013,0.21431,55.0,117.3,0.029
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.87315,0.00357,0.34614,-2.38986,0.03014,0.51425,1.0,218.21, 5 x 20,91.7,97.6,3925.0,0.0,0.05, 0 x 854,0.05,-0.00321,0.00026,0.01593,-0.02517,-0.00023,0.1693,81.0,92.3,0.023
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.84658,0.00508,0.3902,-2.39025,0.02828,0.41724,2.0,107.89, 5 x 20,66.7,72.6,3950.0,0.0,0.05, 0 x 700,0.05,-0.0034,0.00055,0.02084,-0.02467,-0.00074,0.12142,165.0,67.3,0.017
1654804800, 2022-06-09 16:00, 2022-06-09,16.0,4017.26, 2022-06-09,1654804800,0.0,0.81352,0.00724,0.43452,-2.3896,0.02655,0.33352,1.0,168.38, 5 x 21,46.7,52.6,3970.0,0.0,0.05, 0 x 139,0.05,-0.00494,0.00102,0.02853,-0.02506,-0.00035,0.08314,134.0,47.3,0.012
