QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.97319,0.00112,0.10523,-0.68968,0.07114,0.33045,3.0,87.95, 10 x 10,104.6,108.7,3690.0,0.0,0.05, 0 x 473,0.05,-0.00238,0.00021,0.01221,-0.02543,-0.0001,0.22384,981.0,106.0,0.028
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.95798,0.00153,0.15234,-1.13987,0.07103,0.35185,5.0,41.61, 20 x 1,97.2,107.0,3695.0,0.0,0.05, 0 x 492,0.05,-0.00265,0.00024,0.0129,-0.02492,0.0,0.21371,874.0,101.0,0.027
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.97623,0.00111,0.09288,-0.53965,0.07179,0.28912,9.0,52.46, 10 x 10,94.6,98.4,3700.0,0.0,0.05, 0 x 1184,0.05,-0.00285,0.00022,0.01309,-0.02542,0.0,0.20437,3143.0,96.0,0.025
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.94148,0.00193,0.19717,-1.59041,0.06987,0.34838,5.0,90.48, 15 x 10,90.7,94.4,3705.0,0.0,0.05, 0 x 507,0.05,-0.00217,0.00029,0.01364,-0.02525,-0.0004,0.19447,905.0,91.0,0.024
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.93788,0.00212,0.2072,-1.64011,0.06969,0.33488,5.0,46.23, 15 x 10,85.8,89.4,3710.0,0.0,0.05, 0 x 505,0.05,-0.00233,0.00027,0.01452,-0.0256,-0.00044,0.18417,1044.0,86.0,0.023
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.93672,0.00229,0.20955,-1.59051,0.06897,0.31717,2.0,63.87, 15 x 10,80.7,84.4,3715.0,0.0,0.05, 0 x 378,0.05,-0.00307,0.0003,0.01543,-0.0255,-0.0005,0.17494,823.0,81.0,0.021
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.98519,0.00106,0.06164,-0.28952,0.07365,0.20717,46.0,50.37, 15 x 10,74.5,78.0,3720.0,0.0,0.05, 0 x 370,0.05,-0.00288,0.00028,0.01543,-0.02504,-0.00068,0.16445,2147.0,76.0,0.02
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.93109,0.00278,0.22513,-1.58984,0.0691,0.286,64.0,31.41, 15 x 10,70.7,74.4,3725.0,0.0,0.05, 0 x 561,0.05,-0.00341,0.00037,0.01695,-0.02484,-0.0005,0.15463,1087.0,71.0,0.019
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.98443,0.0013,0.0676,-0.29008,0.07276,0.18394,39.0,59.1, 15 x 10,64.5,68.0,3730.0,0.0,0.05, 0 x 265,0.05,-0.0031,0.00042,0.0177,-0.02542,-9e-05,0.14527,1668.0,66.0,0.017
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.98283,0.00149,0.07176,-0.28974,0.07374,0.17113,8.0,36.88, 15 x 10,59.5,63.0,3735.0,0.0,0.05, 0 x 226,0.05,-0.00309,0.00045,0.01815,-0.02519,-0.00041,0.13463,1609.0,61.0,0.016
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.98227,0.00164,0.07552,-0.29007,0.07295,0.1595,85.0,36.85, 15 x 10,54.5,58.0,3740.0,0.0,0.05, 0 x 206,0.05,-0.00383,0.00052,0.01983,-0.02513,-0.00071,0.12454,2081.0,56.0,0.015
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.98011,0.00194,0.0799,-0.29046,0.07334,0.14706,156.0,50.19, 15 x 10,49.5,53.0,3745.0,0.0,0.05, 0 x 246,0.05,-0.00459,0.00058,0.02173,-0.02485,-0.00054,0.11519,881.0,51.0,0.013
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.92758,0.00434,0.23357,-1.14007,0.06969,0.18804,968.0,45.0, 15 x 1,45.8,48.4,3750.0,0.0,0.05, 0 x 311,0.05,-0.00458,0.0007,0.02306,-0.02507,-0.00074,0.10505,3275.0,46.0,0.012
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.97732,0.00262,0.09174,-0.29008,0.07325,0.12209,194.0,24.95, 15 x 10,39.5,43.0,3755.0,0.0,0.05, 0 x 164,0.05,-0.00463,0.00085,0.02528,-0.02503,-0.00031,0.09433,927.0,41.0,0.011
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.97492,0.00318,0.10021,-0.29023,0.07265,0.10971,804.0,33.0, 15 x 10,34.5,38.0,3760.0,0.0,0.05, 0 x 262,0.05,-0.005,0.0011,0.02789,-0.02527,-0.00028,0.08385,1951.0,36.0,0.009
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.97228,0.00399,0.10977,-0.29019,0.07321,0.09623,652.0,33.11, 9 x 10,29.2,33.3,3765.0,0.0,0.05, 0 x 185,0.05,-0.00659,0.00135,0.03051,-0.02468,-0.0007,0.07325,1375.0,31.0,0.008
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.99268,0.00201,0.0364,-0.14044,0.07419,0.06399,627.0,27.21, 15 x 10,24.1,28.1,3770.0,0.0,0.05, 0 x 97,0.05,-0.00698,0.00186,0.03505,-0.02433,-0.00046,0.06321,1559.0,26.0,0.007
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.86673,0.01126,0.36379,-1.38854,0.0656,0.11185,1402.0,24.29, 15 x 10,20.4,24.3,3775.0,0.0,0.05, 0 x 62,0.05,-0.00801,0.00259,0.04134,-0.02481,-0.00056,0.05192,2463.0,21.0,0.006
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.85606,0.01491,0.38494,-1.23938,0.06482,0.08912,2317.0,20.87, 5 x 1,15.7,18.7,3780.0,0.0,0.05, 0 x 68,0.05,-0.01062,0.00402,0.05048,-0.02523,-0.00067,0.04137,848.0,16.0,0.004
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.80033,0.02116,0.47458,-1.59009,0.06054,0.0782,1938.0,12.66, 15 x 10,10.7,14.4,3785.0,0.05,0.1, 127 x 15,0.07,-0.03164,0.01203,0.12839,-0.07584,-0.00235,0.03534,791.0,11.0,0.003
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.85515,0.03964,0.38627,-0.54067,0.06452,0.0341,2471.0,6.16, 15 x 1,5.7,7.3,3790.0,0.0,0.05, 0 x 19,0.05,-0.02213,0.01749,0.10044,-0.02465,-0.00197,0.01749,552.0,6.0,0.002
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.62777,0.11441,0.64173,-0.96465,0.04739,0.01952,2443.0,2.12, 4 x 115,1.6,2.25,3795.0,0.15,0.35, 1 x 1,0.25,-0.2554,0.19865,0.55592,-0.25039,-0.01827,0.00995,280.0,1.0,0.0
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.09092,0.05579,0.27835,-0.12546,0.00725,0.0174,4426.0,0.11, 52 x 30,0.05,0.2,3800.0,2.7,5.4, 5 x 5,2.6,-0.96815,0.05425,0.13769,-0.00983,-0.01764,0.01514,480.0,4.0,0.001
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00107,5e-05,0.00776,-0.02519,-0.0002,0.4062,10.0,0.05, 0 x 289,0.0,0.05,4010.0,204.5,224.7, 20 x 1,300.13,-0.94566,0.00026,0.17313,-0.56045,-0.02549,0.66552,1.0,214.0,0.056
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00105,7e-05,0.00718,-0.02571,0.00055,0.41475,51.0,0.05, 0 x 603,0.0,0.05,4015.0,210.4,229.5, 20 x 1,304.83,-0.94376,0.00033,0.17956,-0.90959,-0.02878,0.7005,1.0,219.0,0.058
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00162,8e-05,0.00676,-0.02546,-0.00034,0.43205,3.0,0.5, 0 x 346,0.0,0.05,4025.0,222.9,239.7, 10 x 1,274.5,-0.93483,0.00055,0.20675,-2.25956,-0.03683,0.79923,3.0,229.0,0.06
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00076,0.0,0.00681,-0.02532,0.00033,0.44017,2.0,0.05, 0 x 208,0.0,0.05,4030.0,225.4,244.7, 20 x 1,374.28,-0.94374,0.00028,0.18096,-1.00957,-0.02859,0.74945,2.0,234.0,0.062
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.001,5e-05,0.0066,-0.02496,0.00057,0.45688,7.0,0.4, 0 x 210,0.0,0.05,4040.0,235.4,254.7, 20 x 1,353.57,-0.9433,0.00029,0.18131,-1.00977,-0.0283,0.77858,1.0,244.0,0.064
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00108,9e-05,0.00684,-0.02502,-0.00037,0.47328,1.0,0.35, 0 x 1248,0.0,0.05,4050.0,247.9,264.7, 10 x 1,363.94,-0.93523,0.00044,0.2038,-2.25958,-0.03551,0.8736,1.0,254.0,0.067
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00059,8e-05,0.00597,-0.02556,0.00044,0.50547,1.0,0.25, 0 x 221,0.0,0.05,4070.0,265.4,284.7, 20 x 1,380.56,-0.94258,0.00017,0.18262,-1.01043,-0.02735,0.86703,8.0,274.0,0.072
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.0008,7e-05,0.00628,-0.02519,2e-05,0.51403,10.0,3.0, 0 x 181,0.0,0.05,4075.0,272.9,289.7, 10 x 1,340.85,-0.93585,0.0004,0.20172,-2.2609,-0.03445,0.94656,4.0,279.0,0.074
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00138,7e-05,0.00599,-0.0253,0.00021,0.52205,3.0,2.8, 0 x 205,0.0,0.05,4080.0,275.4,294.7, 20 x 1,309.9,-0.94226,0.00016,0.1826,-1.00971,-0.02743,0.89566,1.0,284.0,0.075
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00053,2e-05,0.00527,-0.02498,0.00037,0.55423,120.0,0.05, 0 x 763,0.0,0.05,4100.0,295.4,314.5, 20 x 1,322.7,-0.94198,0.00013,0.18218,-0.9101,-0.02631,0.94949,1.0,304.0,0.08
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00127,1e-05,0.00543,-0.02479,0.0001,0.57044,1.0,0.45, 0 x 316,0.0,0.05,4110.0,305.4,324.7, 20 x 1,457.5,-0.94111,0.00012,0.18418,-1.00977,-0.02719,0.98426,4.0,314.0,0.083
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00094,4e-05,0.00553,-0.0249,2e-05,0.58595,1.0,2.5, 0 x 287,0.0,0.05,4120.0,315.4,334.6, 20 x 1,344.11,-0.94115,0.00015,0.18383,-0.96033,-0.02658,1.01065,1.0,324.0,0.085
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.0009,7e-05,0.0053,-0.02525,0.00013,0.59373,30.0,0.05, 0 x 1005,0.0,0.05,4125.0,322.9,339.6, 10 x 1,352.16,-0.93603,0.00034,0.1989,-2.21048,-0.03332,1.08983,25.0,329.0,0.087
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00134,4e-05,0.00541,-0.02466,0.00046,0.60163,20.0,0.05, 0 x 339,0.0,0.05,4130.0,325.4,344.7, 20 x 1,346.99,-0.94136,0.00015,0.18463,-1.0101,-0.02699,1.0428,3.0,334.0,0.088
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00102,5e-05,0.00519,-0.02515,-0.00019,0.60982,1.0,14.18, 0 x 299,0.0,0.05,4135.0,330.4,349.6, 20 x 1,374.89,-0.94126,0.00011,0.18514,-0.95977,-0.02607,1.05444,13.0,339.0,0.089
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00036,0.0,0.00448,-0.02516,8e-05,0.69586,20.0,1.07, 0 x 302,0.0,0.05,4190.0,385.4,404.6, 20 x 1,449.12,-0.93939,6e-05,0.18801,-0.95955,-0.02546,1.21552,1.0,394.0,0.104
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00108,4e-05,0.00474,-0.02465,-0.00017,0.72662,1.0,1.08, 0 x 286,0.0,0.05,4210.0,405.4,424.7, 20 x 1,474.44,-0.93863,0.0001,0.18977,-1.00951,-0.02556,1.27599,1.0,414.0,0.109
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00081,3e-05,0.00421,-0.02533,0.0004,0.74228,1.0,0.93, 0 x 282,0.0,0.05,4220.0,415.4,434.7, 20 x 1,484.37,-0.93742,0.00013,0.19028,-1.00968,-0.02553,1.30582,1.0,424.0,0.112
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00116,-1e-05,0.0045,-0.02522,-3e-05,0.77278,3.0,0.5, 0 x 286,0.0,0.05,4240.0,435.4,454.6, 20 x 1,557.79,-0.93749,0.00011,0.19088,-0.95988,-0.02585,1.3618,7.0,444.0,0.117
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00055,4e-05,0.00454,-0.02553,0.00014,0.78775,30.0,0.3, 0 x 330,0.0,0.05,4250.0,445.4,464.6, 20 x 1,567.65,-0.93645,0.00011,0.19157,-0.96037,-0.02582,1.39041,7.0,454.0,0.12
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00018,1e-05,0.00404,-0.02513,-0.00034,0.86302,13.0,0.3, 0 x 432,0.0,0.05,4300.0,495.4,514.7, 20 x 1,520.8,-0.93512,8e-05,0.19541,-1.01035,-0.02549,1.53942,1.0,504.0,0.133
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-23,1656014400,0.0,0.00078,4e-05,0.00324,-0.02517,0.00022,1.1471,15.0,0.05, 0 x 299,0.0,0.05,4500.0,695.4,714.7, 20 x 1,808.01,-0.92689,1e-05,0.20946,-1.00965,-0.02603,2.12595,20.0,704.0,0.185
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.88357,4e-05,0.28927,-0.74038,0.01113,8.27831,1.0,0.0, 1 x 1,1991.6,2001.8,1800.0,0.0,0.05, 0 x 873,0.1,0.0,0.0,0.00173,-0.02543,-0.00038,3.03009,1.0,1996.0,0.526
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.95264,0.00013,0.2011,-0.8904,0.01822,2.15938,1.0,0.0, 100 x 100,794.0,799.7,3000.0,0.0,0.05, 0 x 587,0.05,-6e-05,-1e-05,0.00324,-0.025,-0.00022,1.0009,13.0,796.0,0.21
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.9585,0.00021,0.18289,-0.89062,0.01987,1.86707,3.0,565.0, 100 x 100,694.0,699.7,3100.0,0.0,0.05, 0 x 616,0.05,-0.00078,-2e-05,0.00359,-0.02491,0.0,0.86588,48.0,696.0,0.183
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.96056,0.00028,0.1748,-0.89018,0.02047,1.72771,3.0,605.0, 100 x 100,644.0,649.7,3150.0,0.0,0.05, 0 x 455,0.08,-7e-05,6e-05,0.00465,-0.0255,-0.00022,0.80025,2250.0,646.0,0.17
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.96275,0.00028,0.16968,-0.94043,0.02182,1.5978,1.0,582.15, 100 x 100,594.1,599.7,3200.0,0.0,0.05, 0 x 403,0.05,-0.00044,4e-05,0.0046,-0.02462,-0.00036,0.73475,15.0,596.0,0.157
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.95093,0.00049,0.23504,-2.28992,0.03989,1.2955,1.0,365.51, 100 x 100,445.4,451.1,3350.0,0.0,0.1, 0 x 733,0.1,-0.00167,8e-05,0.01054,-0.04997,-0.0002,0.57502,219.0,446.0,0.117
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.96556,0.00051,0.17054,-1.04005,0.02834,1.21071,6.0,412.54, 100 x 100,434.2,439.8,3360.0,0.05,0.1, 196 x 966,2.6,-0.0014,6e-05,0.01396,-0.0752,-0.00047,0.58308,44.0,436.0,0.115
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.95,0.00054,0.23994,-2.29049,0.04102,1.24839,6.0,402.86, 100 x 100,425.4,431.1,3370.0,0.05,0.1, 246 x 827,2.9,-0.00201,8e-05,0.01427,-0.07455,-0.0005,0.56907,146.0,426.0,0.112
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.96681,0.00059,0.16511,-0.88971,0.02899,1.10993,6.0,387.05, 100 x 10,394.5,399.2,3400.0,0.05,0.1, 363 x 799,0.07,-0.00158,2e-05,0.01549,-0.07513,-0.00069,0.52818,28.0,396.0,0.104
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.96415,0.00062,0.17969,-1.04031,0.03174,1.09543,6.0,377.05, 100 x 100,384.2,389.8,3410.0,0.05,0.15, 478 x 1333,0.5,-0.00198,0.0,0.02019,-0.10023,-0.00035,0.52861,15.0,386.0,0.102
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.96367,0.00069,0.18201,-1.04008,0.0317,1.07362,1.0,248.76, 100 x 100,374.2,379.8,3420.0,0.05,0.15, 698 x 1289,0.07,-0.00266,6e-05,0.02032,-0.10039,-0.00076,0.51487,1.0,376.0,0.099
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.96552,0.00072,0.17104,-0.88987,0.02961,1.05358,1.0,252.17, 100 x 10,369.5,374.2,3425.0,0.05,0.1, 626 x 887,0.1,-0.00204,4e-05,0.01684,-0.07526,-0.00015,0.4943,350.0,371.0,0.098
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.96274,0.00074,0.1843,-1.03931,0.0323,1.05044,1.0,247.49, 100 x 100,364.2,369.8,3430.0,0.05,0.15, 679 x 1200,0.2,-0.00266,8e-05,0.02067,-0.10034,-0.00064,0.50178,48.0,366.0,0.096
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.94217,0.00077,0.27399,-2.39074,0.04598,1.06319,3.0,311.0, 100 x 100,345.5,351.2,3450.0,0.05,0.15, 1060 x 1081,0.12,-0.00239,2e-05,0.02146,-0.09991,-0.00032,0.47355,8.0,346.0,0.091
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.95671,0.00094,0.21152,-1.14031,0.03659,0.94302,1.0,284.43, 100 x 100,314.3,319.9,3480.0,0.1,0.15, 287 x 293,0.15,-0.00361,0.0001,0.02785,-0.12506,-0.00024,0.44207,2.0,316.0,0.083
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.95581,0.00093,0.21424,-1.1396,0.03691,0.93107,1.0,279.38, 100 x 100,309.3,314.9,3485.0,0.1,0.15, 246 x 255,0.2,-0.00371,9e-05,0.02849,-0.12532,-0.00039,0.43534,4.0,311.0,0.082
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.9548,0.00101,0.21692,-1.1404,0.03658,0.91983,4.0,458.5, 100 x 100,304.3,309.9,3490.0,0.1,0.2, 261 x 1280,0.17,-0.00377,0.00011,0.03207,-0.14941,-0.00084,0.43636,1.0,306.0,0.081
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.93466,0.00104,0.30156,-2.38966,0.04883,0.94462,32.0,201.44, 100 x 100,295.5,301.2,3500.0,0.1,0.2, 529 x 1356,0.12,-0.00441,0.00011,0.03365,-0.1497,-0.00118,0.42156,20.0,296.0,0.078
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.95247,0.00118,0.22739,-1.03966,0.03686,0.8362,2.0,178.2, 100 x 10,269.7,274.3,3525.0,0.1,0.2, 1378 x 789,0.15,-0.00503,0.00018,0.03588,-0.14967,-0.00098,0.38591,568.0,271.0,0.071
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.94914,0.00116,0.23928,-1.14018,0.03814,0.82905,21.0,279.0, 100 x 100,264.3,269.9,3530.0,0.15,0.2, 134 x 162,0.2,-0.00551,0.00018,0.04043,-0.17474,-0.00095,0.38556,160.0,266.0,0.07
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.94313,0.00138,0.26077,-1.2405,0.04003,0.78689,25.0,229.08, 100 x 100,244.4,250.0,3550.0,0.15,0.25, 888 x 990,0.2,-0.0068,0.00021,0.04747,-0.20006,-0.0014,0.36256,22.0,246.0,0.065
1656014400, 2022-06-23 16:00, 2022-06-23,16.0,3795.96, 2022-06-24,1656100800,1.0,0.93971,0.00152,0.27494,-1.23965,0.04099,0.7393,1.0,188.13, 100 x 100,224.4,230.0,3570.0,0.2,0.3, 836 x 815,0.45,-0.00881,0.00024,0.05986,-0.24903,-0.00106,0.34169,28.0,226.0,0.06
