QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.97759,9e-05,0.08821,-4.3905,0.05579,2.98435,20.0,791.12, 70 x 1,855.2,872.2,2900.0,0.0,0.05, 0 x 2295,0.05,-0.0005,0.0,0.00233,-0.02505,-0.00028,1.72621,15.0,859.3,0.229
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.93811,0.00029,0.20378,-12.59031,0.05772,2.66963,1.0,536.67, 4 x 1,616.7,627.1,3150.0,0.0,0.05, 0 x 3002,0.05,-0.00087,5e-05,0.00316,-0.02508,0.0,1.20607,500.0,609.3,0.162
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.92324,0.00053,0.24109,-8.9409,0.06265,1.49272,2.0,265.6, 4 x 35,341.7,344.8,3425.0,0.0,0.05, 0 x 1048,0.04,-0.00127,-1e-05,0.00426,-0.02556,-5e-05,0.66545,500.0,334.3,0.089
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.90962,0.00079,0.27396,-8.94036,0.06285,1.22244,1.0,268.42, 4 x 35,266.7,269.8,3500.0,0.0,0.05, 0 x 937,0.1,-0.00062,3e-05,0.00626,-0.02554,0.0,0.52085,8.0,259.3,0.069
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.94335,0.00072,0.19055,-4.13979,0.06584,0.98298,1.0,258.47, 1 x 1,244.9,262.0,3510.0,0.0,0.05, 0 x 543,0.24,-0.00121,2e-05,0.00559,-0.02552,0.0,0.50189,4.0,249.3,0.066
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.93518,0.00074,0.2118,-4.84031,0.06498,0.98483,1.0,164.28, 1 x 1,235.6,252.7,3520.0,0.0,0.05, 0 x 833,0.05,-0.00155,3e-05,0.00622,-0.02484,0.0,0.4829,8.0,239.3,0.064
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.8957,0.00099,0.30391,-8.93982,0.06274,1.0383,1.0,136.01, 4 x 35,216.7,219.8,3550.0,0.0,0.05, 0 x 434,0.05,-0.00075,7e-05,0.00696,-0.02485,0.0,0.42538,77.0,209.3,0.056
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.92025,0.00116,0.24878,-4.93971,0.06525,0.78728,1.0,187.12, 70 x 2,176.5,192.0,3580.0,0.0,0.05, 0 x 292,0.05,-0.0015,0.0001,0.00763,-0.02569,-0.00016,0.36826,110.0,179.3,0.048
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.92513,0.00117,0.23769,-4.38985,0.06559,0.74732,10.0,87.61, 70 x 70,170.7,186.7,3585.0,0.0,0.05, 0 x 318,0.05,-0.00174,7e-05,0.00851,-0.02503,0.0,0.35878,71.0,174.3,0.046
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.92143,0.00115,0.24688,-4.59025,0.0659,0.73882,1.0,99.69, 1 x 70,166.1,181.7,3590.0,0.0,0.05, 0 x 317,0.05,-0.00128,0.0001,0.00796,-0.02574,-0.0001,0.34887,135.0,169.3,0.045
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.87689,0.00144,0.34184,-8.93954,0.06213,0.84968,23.0,92.29, 4 x 35,166.7,169.8,3600.0,0.0,0.05, 0 x 967,0.05,-0.00134,0.00014,0.00861,-0.02481,-0.00016,0.32956,433.0,159.3,0.042
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.9171,0.0014,0.25753,-4.38993,0.0659,0.66346,3.0,152.62, 70 x 70,145.7,161.7,3610.0,0.0,0.05, 0 x 673,0.05,-0.00175,6e-05,0.00907,-0.02521,0.0,0.30944,1309.0,149.3,0.04
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.91486,0.00144,0.26154,-4.39029,0.06594,0.64638,1.0,92.8, 70 x 70,140.7,156.7,3615.0,0.0,0.05, 0 x 139,0.05,-0.00193,0.0001,0.00898,-0.0248,-0.00062,0.30072,1252.0,144.3,0.038
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.91261,0.00145,0.26581,-4.39007,0.0661,0.62892,6.0,142.77, 70 x 70,135.7,151.7,3620.0,0.0,0.05, 0 x 116,0.05,-0.00183,9e-05,0.00919,-0.02482,0.0,0.29018,451.0,139.3,0.037
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.86436,0.00167,0.36651,-8.93977,0.06234,0.75355,2.0,87.6, 4 x 35,141.7,144.8,3625.0,0.0,0.05, 0 x 301,0.05,-0.00142,0.00015,0.00963,-0.02501,0.0,0.28045,541.0,134.3,0.036
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.9087,0.00163,0.27533,-4.39022,0.0656,0.59428,1.0,147.68, 70 x 70,125.7,141.7,3630.0,0.0,0.05, 0 x 282,0.05,-0.00141,0.00015,0.01075,-0.02502,0.0,0.27079,682.0,129.3,0.034
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.90798,0.00171,0.27596,-4.23953,0.06516,0.57134,3.0,152.52, 70 x 1,120.7,136.4,3635.0,0.0,0.05, 0 x 272,0.07,-0.00236,0.00016,0.01043,-0.02574,-0.00014,0.26199,365.0,124.3,0.033
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.90369,0.00185,0.28607,-4.38974,0.06576,0.55886,1.0,137.73, 70 x 70,115.7,131.7,3640.0,0.0,0.05, 0 x 297,0.05,-0.00231,0.00017,0.01072,-0.02529,-0.00014,0.25267,269.0,119.3,0.032
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.90505,0.00186,0.28398,-4.13969,0.06507,0.53349,10.0,57.2, 70 x 1,110.7,126.2,3645.0,0.0,0.05, 0 x 650,0.05,-0.0025,0.00017,0.01102,-0.0252,-0.00059,0.24273,289.0,114.3,0.03
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.84715,0.0021,0.39634,-8.94016,0.06149,0.65374,1.0,123.88, 4 x 35,116.7,119.8,3650.0,0.0,0.05, 0 x 357,0.05,-0.00213,0.00014,0.0114,-0.02555,-0.00021,0.23256,999.0,109.3,0.029
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.84926,0.0022,0.39173,-8.28973,0.06167,0.61752,12.0,56.7, 70 x 4,104.7,120.5,3655.0,0.0,0.05, 0 x 154,0.05,-0.00207,0.00016,0.01227,-0.02501,0.0,0.22294,216.0,104.3,0.028
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.89962,0.00223,0.29435,-3.88953,0.06518,0.47159,22.0,116.4, 70 x 70,98.2,108.2,3660.0,0.0,0.05, 0 x 206,0.05,-0.00218,0.00019,0.01314,-0.02569,-7e-05,0.21337,463.0,99.3,0.026
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.89593,0.00235,0.30351,-3.93983,0.06573,0.45567,2.0,101.55, 1 x 71,93.3,103.2,3665.0,0.0,0.05, 0 x 154,0.05,-0.00261,0.00018,0.01284,-0.02478,-0.00013,0.20266,347.0,94.3,0.025
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.89293,0.0025,0.31022,-3.93958,0.0649,0.43807,1.0,101.5, 1 x 71,88.3,98.2,3670.0,0.0,0.05, 0 x 247,0.05,-0.00276,0.00025,0.01385,-0.02509,-0.00016,0.19285,516.0,89.3,0.024
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.82743,0.00276,0.42918,-8.69035,0.0599,0.54554,2.0,86.88, 5 x 35,91.2,94.8,3675.0,0.0,0.05, 0 x 171,0.05,-0.00251,0.00025,0.01479,-0.02564,-9e-05,0.18319,445.0,84.3,0.022
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.88461,0.00293,0.32682,-3.93998,0.06488,0.40182,6.0,108.1, 1 x 71,78.3,88.2,3680.0,0.0,0.05, 0 x 181,0.05,-0.00253,0.00025,0.01485,-0.02542,-0.00039,0.17275,1002.0,79.3,0.021
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.8796,0.0031,0.33555,-3.93993,0.06411,0.38364,29.0,101.33, 1 x 71,73.3,83.2,3685.0,0.0,0.05, 0 x 158,0.05,-0.00325,0.00034,0.01586,-0.02552,0.0,0.1633,288.0,74.3,0.02
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.87617,0.00331,0.34362,-3.88979,0.06396,0.36318,10.0,38.78, 70 x 70,68.2,78.2,3690.0,0.0,0.05, 0 x 172,0.05,-0.00357,0.00042,0.0167,-0.02498,-0.00025,0.15324,476.0,69.3,0.018
1655928000, 2022-06-22 16:00, 2022-06-22,16.0,3759.31, 2022-06-22,1655928000,0.0,0.86921,0.00365,0.35637,-3.93967,0.06379,0.34648,2.0,88.48, 1 x 71,63.3,73.2,3695.0,0.0,0.05, 0 x 150,0.07,-0.00379,0.00046,0.01779,-0.02462,0.0,0.14276,591.0,64.3,0.017
